filename,psnr
4.png,3.8259164696235075
7.png,8.391760045871525
11.png,12.1488056807142
2.png,9.419230917938075
3.png,7.98178307135915
1.png,7.588355457038941
15.png,10.82663093847125
10.png,10.38448510745922
14.png,9.55168758214562
5.png,6.949303256247655
6.png,9.795542601494597
17.png,12.172965791679049
9.png,8.360463029682508
18.png,7.907751298355655
8.png,12.829712213584726
13.png,7.5529024898380905
16.png,10.48597154138432
12.png,8.565696065949359
